"id","nama","kecamatan_id","longitude","latitude"
"50641","DARUSSALAM","5206020",NULL,NULL
"50642","KARA","5206020",NULL,NULL
"50643","WORO","5206021",NULL,NULL
"50644","CAMPA","5206021",NULL,NULL
"50645","MPURI","5206021",NULL,NULL
"50646","DENA","5206021",NULL,NULL
"50647","RADE","5206021",NULL,NULL
"50648","MONGGO","5206021",NULL,NULL
"50649","NDANO","5206021",NULL,NULL
"50650","TONDA","5206021",NULL,NULL
"50651","BOLO","5206021",NULL,NULL
"50652","MADA WAU","5206021",NULL,NULL
"50653","NCANDI","5206021",NULL,NULL
"50654","KELI","5206030",NULL,NULL
"50655","TENGA","5206030",NULL,NULL
"50656","NARU","5206030",NULL,NULL
"50657","NISA","5206030",NULL,NULL
"50658","RABAKODO","5206030",NULL,NULL
"50659","SAMILI","5206030",NULL,NULL
"50660","KALAMPA","5206030",NULL,NULL
"50661","RISA","5206030",NULL,NULL
"50662","PANDAI","5206030",NULL,NULL
"50663","DONGGOBOLO","5206030",NULL,NULL
"50664","DADIBOU","5206030",NULL,NULL
"50665","TALABIU","5206030",NULL,NULL
"50666","WADU WANI","5206030",NULL,NULL
"50667","PENAPALI","5206030",NULL,NULL
"50668","NCERA","5206040",NULL,NULL
"50669","LIDO","5206040",NULL,NULL
"50670","NGALI","5206040",NULL,NULL
"50671","RENDA","5206040",NULL,NULL
"50672","SOKI","5206040",NULL,NULL
"50673","ROKA","5206040",NULL,NULL
"50674","DIHA","5206040",NULL,NULL
"50675","BELO","5206041",NULL,NULL
"50676","ROI","5206041",NULL,NULL
"50677","DORE","5206041",NULL,NULL
"50678","NATA","5206041",NULL,NULL
"50679","NTONGGU","5206041",NULL,NULL
"50680","TONGGONDOA","5206041",NULL,NULL
"50681","TONGGORISA","5206041",NULL,NULL
"50682","PANDA","5206041",NULL,NULL
"50683","RAGI","5206041",NULL,NULL
"50684","PADOLO","5206041",NULL,NULL
"50685","TARLAWI","5206050",NULL,NULL
"50686","RABA","5206050",NULL,NULL
"50687","PESA","5206050",NULL,NULL
"50688","NTORI","5206050",NULL,NULL
"50689","MARIA","5206050",NULL,NULL
"50690","KAMBILO","5206050",NULL,NULL
"50691","KOMBO","5206050",NULL,NULL
"50692","MARIA UTARA","5206050",NULL,NULL
"50693","RIAMAU","5206050",NULL,NULL
"50694","LAJU","5206051",NULL,NULL
"50695","DORO O'O","5206051",NULL,NULL
"50696","WAWORADA","5206051",NULL,NULL
"50697","KAWUWU","5206051",NULL,NULL
"50698","KARUMBU","5206051",NULL,NULL
"50699","KALODU","5206051",NULL,NULL
"50700","KANGGA","5206051",NULL,NULL
"50701","KARAMPI","5206051",NULL,NULL
"50702","WADU RUKA","5206051",NULL,NULL
"50703","ROMPO","5206051",NULL,NULL
"50704","SAMBANE","5206051",NULL,NULL
"50705","SARAE RUMA","5206051",NULL,NULL
"50706","SAMBORI","5206052",NULL,NULL
"50707","KABORO","5206052",NULL,NULL
"50708","KUTA","5206052",NULL,NULL
"50709","TETA","5206052",NULL,NULL
"50710","KAOWA","5206052",NULL,NULL
"50711","LONDU","5206052",NULL,NULL
"50712","SARI","5206060",NULL,NULL
"50713","BOKE","5206060",NULL,NULL
"50714","JIA","5206060",NULL,NULL
"50715","NARU","5206060",NULL,NULL
"50716","BAJOPULAU","5206060",NULL,NULL
"50717","BUGIS","5206060",NULL,NULL
"50718","RASABOU","5206060",NULL,NULL
"50719","NAE","5206060",NULL,NULL
"50720","PARANGINA","5206060",NULL,NULL
"50721","RAIOI","5206060",NULL,NULL
"50722","SANGIA","5206060",NULL,NULL
"50723","KOWO","5206060",NULL,NULL
"50724","POJA","5206060",NULL,NULL
"50725","TANAH PUTIH","5206060",NULL,NULL
"50726","NARU BARAT","5206060",NULL,NULL
"50727","LAMERE","5206060",NULL,NULL
"50728","OI MACI","5206060",NULL,NULL
"50729","MANGGE","5206061",NULL,NULL
"50730","KALEO","5206061",NULL,NULL
"50731","SIMPASAI","5206061",NULL,NULL
"50732","SORO","5206061",NULL,NULL
"50733","LANTA","5206061",NULL,NULL
"50734","RATO","5206061",NULL,NULL
"50735","SUMI","5206061",NULL,NULL
"50736","LAMBU","5206061",NULL,NULL
"50737","HIDIRASA","5206061",NULL,NULL
"50738","MELAYU","5206061",NULL,NULL
"50739","LANTA BARAT","5206061",NULL,NULL
"50740","MONTA BARU","5206061",NULL,NULL
"50741","SANGGA","5206061",NULL,NULL
"50742","NTOKE","5206070",NULL,NULL
"50743","PAI","5206070",NULL,NULL
"50744","BALA","5206070",NULL,NULL
"50745","OITUI","5206070",NULL,NULL
"50746","TAWALI","5206070",NULL,NULL
"50747","SANGIANG","5206070",NULL,NULL
"50748","HIDIRASA","5206070",NULL,NULL
"50749","NUNGGI","5206070",NULL,NULL
"50750","WORA","5206070",NULL,NULL
"50751","TADEWA","5206070",NULL,NULL
"50752","NANGA WERA","5206070",NULL,NULL
"50753","KALAJENA","5206070",NULL,NULL
"50754","RANGGASOLO","5206070",NULL,NULL
"50755","MANDALA","5206070",NULL,NULL
"50756","RITE","5206071",NULL,NULL
"50757","TALAPITI","5206071",NULL,NULL
"50758","TOLOWATA","5206071",NULL,NULL
"50759","NIPA","5206071",NULL,NULL
"50760","MAWU","5206071",NULL,NULL
"50761","KOLE","5206071",NULL,NULL
"50762","RORA","5206080",NULL,NULL
"50763","PALAMA","5206080",NULL,NULL
"50764","MBAWA","5206080",NULL,NULL
"50765","O'O","5206080",NULL,NULL
"50766","DORIDUNGGA","5206080",NULL,NULL
"50767","KALA","5206080",NULL,NULL
"50768","BUMI PAJO","5206080",NULL,NULL
"50769","MPILI","5206080",NULL,NULL
"50770","NDANO NAE","5206080",NULL,NULL
"50771","BAJO","5206081",NULL,NULL
"50772","PUNTI","5206081",NULL,NULL
"50773","WADUKOPA","5206081",NULL,NULL
"50774","KANANTA","5206081",NULL,NULL
"50775","SAI","5206081",NULL,NULL
"50776","SAMPUNGU","5206081",NULL,NULL
"50777","LEWINTANA","5206081",NULL,NULL
"50778","OI SARO","5206090",NULL,NULL
"50779","PIONG","5206090",NULL,NULL
"50780","BORO","5206090",NULL,NULL
"50781","KORE","5206090",NULL,NULL
"50782","TALOKO","5206090",NULL,NULL
"50783","SANDUE","5206090",NULL,NULL
"50784","LABUHAN KANANGA","5206091",NULL,NULL
"50785","KAWINDA NAE","5206091",NULL,NULL
"50786","OI PANIHI","5206091",NULL,NULL
"50787","KAWINDA TOI","5206091",NULL,NULL
"50788","RASABOU","5206091",NULL,NULL
"50789","OI BURA","5206091",NULL,NULL
"50790","UPT SORI PANIHI SP5","5206091",NULL,NULL
"50791","OI KATUPA","5206091",NULL,NULL
"50792","UPT SORI PANIHI II SP 6","5206091",NULL,NULL
"50793","SEKONGKANG BAWAH","5207010",NULL,NULL
"50794","SEKONGKANG ATAS","5207010",NULL,NULL
"50795","TONGO","5207010",NULL,NULL
"50796","AI KANGKUNG","5207010",NULL,NULL
"50797","TATAR","5207010",NULL,NULL
"50798","TALONANG BARU","5207010",NULL,NULL
"50799","KEMUNING","5207010",NULL,NULL
"50800","UPT TONGO II SP.2","5207010",NULL,NULL
"50801","BELO","5207020",NULL,NULL
"50802","GOA","5207020",NULL,NULL
"50803","DASAN ANYAR","5207020",NULL,NULL
"50804","MALUK","5207021",NULL,NULL
"50805","BUKIT DAMAI","5207021",NULL,NULL
"50806","MANTUN","5207021",NULL,NULL
"50807","PASIR PUTIH","5207021",NULL,NULL
"50808","LALAR LIANG","5207030",NULL,NULL
"50809","LABUAN LALAR","5207030",NULL,NULL
"50810","KUANG","5207030",NULL,NULL
"50811","LABUAN KERTASARI","5207030",NULL,NULL
"50812","BUGIS","5207030",NULL,NULL
"50813","DALAM","5207030",NULL,NULL
"50814","MENALA","5207030",NULL,NULL
"50815","SAMPIR","5207030",NULL,NULL
"50816","SELOTO","5207030",NULL,NULL
"50817","TAMEKAN","5207030",NULL,NULL
"50818","BANJAR","5207030",NULL,NULL
"50819","BATU PUTIH","5207030",NULL,NULL
"50820","TELAGA BERTONG","5207030",NULL,NULL
"50821","SERMONG","5207030",NULL,NULL
"50822","ARAB KENANGAN","5207030",NULL,NULL
"50823","KALIMANTONG","5207031",NULL,NULL
"50824","MURA","5207031",NULL,NULL
"50825","LAMPOK","5207031",NULL,NULL
"50826","MANEMENG","5207031",NULL,NULL
"50827","MUJAHIDDIN","5207031",NULL,NULL
"50828","MATAIYANG","5207031",NULL,NULL
"50829","SAPUGARA BREE","5207040",NULL,NULL
"50830","DESA BERU","5207040",NULL,NULL
"50831","TEPAS","5207040",NULL,NULL
"50832","BANGKAT MONTEH","5207040",NULL,NULL
"50833","SEMINAR SALIT","5207040",NULL,NULL
"50834","TEPAS SEPAKAT","5207040",NULL,NULL
"50835","MOTENG","5207040",NULL,NULL
"50836","LAMUNTET","5207040",NULL,NULL
"50837","RARAK RONGIS","5207040",NULL,NULL
"50838","KELANIR","5207050",NULL,NULL
"50839","MERARAN","5207050",NULL,NULL
"50840","AIR SUNING","5207050",NULL,NULL
"50841","TAPIR","5207050",NULL,NULL
"50842","SETELUK ATAS","5207050",NULL,NULL
"50843","SETELUK TENGAH","5207050",NULL,NULL
"50844","LAMUSUNG","5207050",NULL,NULL
"50845","LOKA","5207050",NULL,NULL
"50846","SERAN","5207050",NULL,NULL
"50847","SENAYAN","5207051",NULL,NULL
"50848","MANTAR","5207051",NULL,NULL
"50849","KIANTAR","5207051",NULL,NULL
"50850","POTO TANO","5207051",NULL,NULL
"50851","UPT TAMBAK SARI","5207051",NULL,NULL
"50852","TUA NANGA","5207051",NULL,NULL
"50853","TEBO","5207051",NULL,NULL
"50854","KOKAR LIAN","5207051",NULL,NULL
"50855","MALAKA","5208010",NULL,NULL
"50856","PEMENANG BARAT","5208010",NULL,NULL
"50857","PEMENANG TIMUR","5208010",NULL,NULL
"50858","GILI INDAH","5208010",NULL,NULL
"50859","SIGAR PENJALIN","5208020",NULL,NULL
"50860","TENIGA","5208020",NULL,NULL
"50861","TEGAL MAJA","5208020",NULL,NULL
"50862","JENGGALA","5208020",NULL,NULL
"50863","TANJUNG","5208020",NULL,NULL
"50864","SOKONG","5208020",NULL,NULL
"50865","MEDANA","5208020",NULL,NULL
"50866","GONDANG","5208030",NULL,NULL
"50867","GENGGELANG","5208030",NULL,NULL
"50868","SAMBIK BANGKOL","5208030",NULL,NULL
"50869","SANTONG","5208040",NULL,NULL
"50870","PENDUA","5208040",NULL,NULL
"50871","KAYANGAN","5208040",NULL,NULL
"50872","DANGIANG","5208040",NULL,NULL
"50873","SESAIT","5208040",NULL,NULL
"50874","GUMANTAR","5208040",NULL,NULL
"50875","SALUT","5208040",NULL,NULL
"50876","MUMBUL SARI","5208050",NULL,NULL
"50877","AKAR AKAR","5208050",NULL,NULL
"50878","SUKADANA","5208050",NULL,NULL
"50879","ANYAR","5208050",NULL,NULL
"50880","SENARU","5208050",NULL,NULL
"50881","BAYAN","5208050",NULL,NULL
"50882","KARANG BAJO","5208050",NULL,NULL
"50883","LOLOAN","5208050",NULL,NULL
"50884","SAMBIK ELEN","5208050",NULL,NULL
"50885","AMPENAN SELATAN","5271010",NULL,NULL
"50886","AMPENAN TENGAH","5271010",NULL,NULL
"50887","AMPENAN UTARA","5271010",NULL,NULL
"50888","BANJAR","5271010",NULL,NULL
"50889","TAMAN SARI","5271010",NULL,NULL
"50890","KEBON SARI","5271010",NULL,NULL
"50891","PEJARAKAN KARYA","5271010",NULL,NULL
"50892","BINTARO","5271010",NULL,NULL
"50893","DAYAN PEKEN","5271010",NULL,NULL
"50894","JEMPONG BARU","5271011",NULL,NULL
"50895","TANJUNG KARANG","5271011",NULL,NULL
"50896","KARANG PULE","5271011",NULL,NULL
"50897","TANJUNG KARANG PERMAI","5271011",NULL,NULL
"50898","KEKALIK JAYA","5271011",NULL,NULL
"50899","PAGESANGAN","5271020",NULL,NULL
"50900","MATARAM TIMUR","5271020",NULL,NULL
"50901","PAGESANGAN BARAT","5271020",NULL,NULL
"50902","PAGESANGAN TIMUR","5271020",NULL,NULL
"50903","PEJANGGIK","5271020",NULL,NULL
"50904","PUNIA","5271020",NULL,NULL
"50905","PAGUTAN","5271020",NULL,NULL
"50906","PAGUTAN BARAT","5271020",NULL,NULL
"50907","PAGUTAN TIMUR","5271020",NULL,NULL
"50908","DASAN AGUNG BARU","5271021",NULL,NULL
"50909","GOMONG","5271021",NULL,NULL
"50910","DASAN AGUNG","5271021",NULL,NULL
"50911","MATARAM BARAT","5271021",NULL,NULL
"50912","MONJOK BARAT","5271021",NULL,NULL
"50913","KARANG BARU","5271021",NULL,NULL
"50914","REMBIGA","5271021",NULL,NULL
"50915","MONJOK TIMUR","5271021",NULL,NULL
"50916","MONJOK","5271021",NULL,NULL
"50917","CAKRANEGARA SELATAN","5271030",NULL,NULL
"50918","CAKRANEGARA BARAT","5271030",NULL,NULL
"50919","CAKRANEGARA TIMUR","5271030",NULL,NULL
"50920","CAKRANEGARA UTARA","5271030",NULL,NULL
"50921","SAYANG SAYANG","5271030",NULL,NULL
"50922","CAKRANEGARA SELATAN BARU","5271030",NULL,NULL
"50923","CILINAYA","5271030",NULL,NULL
"50924","SAPTA MARGA","5271030",NULL,NULL
"50925","MAYURA","5271030",NULL,NULL
"50926","KARANG TALIWANG","5271030",NULL,NULL
"50927","DASAN CERMEN","5271031",NULL,NULL
"50928","ABIAN TUBUH BARU","5271031",NULL,NULL
"50929","BABAKAN","5271031",NULL,NULL
"50930","TURIDA","5271031",NULL,NULL
"50931","MANDALIKA","5271031",NULL,NULL
"50932","BERTAIS","5271031",NULL,NULL
"50933","SELAGALAS","5271031",NULL,NULL
"50934","PARUGA","5272010",NULL,NULL
"50935","TANJUNG","5272010",NULL,NULL
"50936","SARAE","5272010",NULL,NULL
"50937","NAE","5272010",NULL,NULL
"50938","DARA","5272010",NULL,NULL
"50939","PANE","5272010",NULL,NULL
"50940","SAMBINAE","5272011",NULL,NULL
"50941","PANGGI","5272011",NULL,NULL
"50942","MANDE","5272011",NULL,NULL
"50943","SADIA","5272011",NULL,NULL
"50944","MANGGEMACI","5272011",NULL,NULL
"50945","MONGGONAO","5272011",NULL,NULL
"50946","LEWIRATO","5272011",NULL,NULL
"50947","PENATOI","5272011",NULL,NULL
"50948","SANTI","5272011",NULL,NULL
"50949","MATAKANDO","5272011",NULL,NULL
"50950","LAMPE","5272020",NULL,NULL
"50951","DODU","5272020",NULL,NULL
"50952","NUNGGA","5272020",NULL,NULL
"50953","OI FO'O","5272020",NULL,NULL
"50954","KODO","5272020",NULL,NULL
"50955","LELAMASE","5272020",NULL,NULL
"50956","NITU","5272021",NULL,NULL
"50957","RONTU","5272021",NULL,NULL
"50958","RABANGODU SELATAN","5272021",NULL,NULL
"50959","RABANGODU UTARA","5272021",NULL,NULL
"50960","PENARAGA","5272021",NULL,NULL
"50961","RABADOMPU BARAT","5272021",NULL,NULL
"50962","RABADOMPU TIMUR","5272021",NULL,NULL
"50963","KENDO","5272021",NULL,NULL
"50964","PENANAE","5272021",NULL,NULL
"50965","RITE","5272021",NULL,NULL
"50966","NTOBO","5272021",NULL,NULL
"50967","MELAYU","5272030",NULL,NULL
"50968","JATIWANGI","5272030",NULL,NULL
"50969","JATIBARU","5272030",NULL,NULL
"50970","KOLO","5272030",NULL,NULL
"50971","WELIBO","5301021",NULL,NULL
"50972","PATIALA BAWA","5301021",NULL,NULL
"50973","LABOYA BAWA","5301021",NULL,NULL
"50974","WATU KARERE","5301021",NULL,NULL
"50975","KABU KARUDI","5301021",NULL,NULL
"50976","LABOYA DETE","5301021",NULL,NULL
"50977","SODANA","5301021",NULL,NULL
"50978","RAJAKA","5301021",NULL,NULL
"50979","RINGU RARA","5301021",NULL,NULL
"50980","BODO HULA","5301021",NULL,NULL
"50981","PALA MOKO","5301021",NULL,NULL
"50982","HOBA WAWI","5301022",NULL,NULL
"50983","RUA","5301022",NULL,NULL
"50984","PAHOLA","5301022",NULL,NULL
"50985","WAI HURA","5301022",NULL,NULL
"50986","BALI LOKU","5301022",NULL,NULL
"50987","HUPU MADA","5301022",NULL,NULL
"50988","KATIKU LOKU","5301022",NULL,NULL
"50989","TARA MANU","5301022",NULL,NULL
"50990","PRAI BAKUL","5301022",NULL,NULL
"50991","MAMODU","5301022",NULL,NULL
"50992","REWA RARA","5301022",NULL,NULL
"50993","ANA WOLU","5301022",NULL,NULL
"50994","WEI MANGOMA","5301022",NULL,NULL
"50995","PARI RARA","5301022",NULL,NULL
"50996","WETANA","5301023",NULL,NULL
"50997","GAURA","5301023",NULL,NULL
"50998","PATIALA DETE","5301023",NULL,NULL
"50999","HARONA KALA","5301023",NULL,NULL
"51000","DEDE KADU","5301050",NULL,NULL
"51001","WEE KAROU","5301050",NULL,NULL
"51002","SOBA WAWI","5301050",NULL,NULL
"51003","BERA DOLU","5301050",NULL,NULL
"51004","DOKA KAKA","5301050",NULL,NULL
"51005","TANA RARA","5301050",NULL,NULL
"51006","BALI LEDO","5301050",NULL,NULL
"51007","LODA PARE","5301050",NULL,NULL
"51008","WEE DABO","5301050",NULL,NULL
"51009","DIRA TANA","5301050",NULL,NULL
"51010","UBU RAYA","5301050",NULL,NULL
"51011","TEMA TANA","5301050",NULL,NULL
"51012","MANOLA","5301050",NULL,NULL
"51013","WAILIANG","5301060",NULL,NULL
"51014","MALITI","5301060",NULL,NULL
"51015","KOMERDA","5301060",NULL,NULL
"51016","KAMPUNG BARU","5301060",NULL,NULL
"51017","KAMPUNG SAWAH","5301060",NULL,NULL
"51018","KODAKA","5301060",NULL,NULL
"51019","LAPALE","5301060",NULL,NULL
"51020","TEBARA","5301060",NULL,NULL
"51021","KALEMBU KUNI","5301060",NULL,NULL
"51022","SOBA RADE","5301060",NULL,NULL
"51023","PADA EWETA","5301060",NULL,NULL
"51024","MODU WAIMARINGU","5301060",NULL,NULL
"51025","PUU MAWO","5301060",NULL,NULL
"51026","LOKO RY","5301072",NULL,NULL
"51027","LOLO WANO","5301072",NULL,NULL
"51028","NGADU PADA","5301072",NULL,NULL
"51029","MALATA","5301072",NULL,NULL
"51030","LINGU LANGO","5301072",NULL,NULL
"51031","MANU KUKU","5301072",NULL,NULL
"51032","WEE PATOLA","5301072",NULL,NULL
"51033","KAREKA NDUKU","5301072",NULL,NULL
"51034","WANOKAZA","5301072",NULL,NULL
"51035","BONDO TERA","5301072",NULL,NULL
"51036","ZALA KADU","5301072",NULL,NULL
"51037","LOLO TANA","5301072",NULL,NULL
"51038","KAREKA NDUKU UTARA","5301072",NULL,NULL
"51039","KAREKA NDUKU SELATAN","5301072",NULL,NULL
"51040","MANU MADA","5301072",NULL,NULL
"51041","ELU LODA","5301072",NULL,NULL
"51042","KALEBU ANA KAKA","5301072",NULL,NULL
"51043","TARONA","5301072",NULL,NULL
"51044","KONDAMARA","5302010",NULL,NULL
"51045","LEWAPAKU","5302010",NULL,NULL
"51046","TANARARA","5302010",NULL,NULL
"51047","KAMBATA WUNDUT","5302010",NULL,NULL
"51048","RAKAWATU","5302010",NULL,NULL
"51049","KAMBU HAPANG","5302010",NULL,NULL
"51050","MATAWAI PAWALI","5302010",NULL,NULL
"51051","BIDI HUNGA","5302010",NULL,NULL
"51052","PULU PANJANG","5302011",NULL,NULL
"51053","MAKAMENGGIT","5302011",NULL,NULL
"51054","PRAI KARANG","5302011",NULL,NULL
"51055","PRAI PAHA","5302011",NULL,NULL
"51056","PRAI HAMBILI","5302011",NULL,NULL
"51057","TANDULA JANGGA","5302011",NULL,NULL
"51058","TANATUKU","5302011",NULL,NULL
"51059","NGADU LANGGI","5302011",NULL,NULL
"51060","WATUMBELAR","5302012",NULL,NULL
"51061","UMAMANU","5302012",NULL,NULL
"51062","KANGELI","5302012",NULL,NULL
"51063","LAI HAWU","5302012",NULL,NULL
"51064","MONDU LAMBI","5302012",NULL,NULL
"51065","BIDI PRAING","5302012",NULL,NULL
"51066","PRAI BAKUL","5302013",NULL,NULL
"51067","LAI LARA","5302013",NULL,NULL
"51068","KOMBAPARI","5302013",NULL,NULL
"51069","MANDAHU","5302013",NULL,NULL
"51070","MATAWAI AMAHU","5302013",NULL,NULL
"51071","TARIMBANG","5302020",NULL,NULL
"51072","TAPIL","5302020",NULL,NULL
"51073","BILLA","5302020",NULL,NULL
"51074","PRAING KAREHA","5302020",NULL,NULL
"51075","WAIKANABU","5302020",NULL,NULL
"51076","KARITA","5302020",NULL,NULL
"51077","WUDI PANDAK","5302020",NULL,NULL
"51078","PINDU HURANI","5302020",NULL,NULL
"51079","KUKI TALU","5302020",NULL,NULL
"51080","BANGGA WATU","5302020",NULL,NULL
"51081","WAHANG","5302021",NULL,NULL
"51082","TAWUI","5302021",NULL,NULL
"51083","LAILUNGGI","5302021",NULL,NULL
"51084","WANGGA BEWA","5302021",NULL,NULL
"51085","RAMUK","5302021",NULL,NULL
"51086","MAHA NIWA","5302021",NULL,NULL
"51087","KANANGGAR","5302030",NULL,NULL
"51088","KARERA JANGGA","5302030",NULL,NULL
"51089","MEHANG MATA","5302030",NULL,NULL
"51090","PRAI MBANA","5302030",NULL,NULL
"51091","PABERA MANERA","5302030",NULL,NULL
"51092","WINU MURU","5302030",NULL,NULL
"51093","LAI TAKU","5302030",NULL,NULL
"51094","PRAI SALURA","5302031",NULL,NULL
"51095","PRAIMADITA","5302031",NULL,NULL
"51096","NGGONGI","5302031",NULL,NULL
"51097","TANDULA JANGGA","5302031",NULL,NULL
"51098","NANGGA","5302031",NULL,NULL
"51099","JANGGA MANGU","5302031",NULL,NULL
"51100","ANANJAKI","5302031",NULL,NULL
"51101","KARIPI","5302032",NULL,NULL
"51102","WANGGAMETI","5302032",NULL,NULL
"51103","KATIKUWAI","5302032",NULL,NULL
"51104","KATIKUTANA","5302032",NULL,NULL
"51105","PRAI BOKUL","5302032",NULL,NULL
"51106","KATIKU LUKU","5302032",NULL,NULL
"51107","MAU RAMBA","5302033",NULL,NULL
"51108","KAMBATA BUNDUNG","5302033",NULL,NULL
"51109","KAMANGGIH","5302033",NULL,NULL
"51110","KATAKA","5302033",NULL,NULL
"51111","MATAWAI MARINGU","5302033",NULL,NULL
"51112","MATAWAI KATINGGA","5302033",NULL,NULL
"51113","KOTAK KAWAU","5302033",NULL,NULL
"51114","LAI MBONGA","5302033",NULL,NULL
"51115","MEO RUMBA","5302033",NULL,NULL
"51116","PATAMAWAI","5302034",NULL,NULL
"51117","LA HIRU","5302034",NULL,NULL
"51118","WAIRARA","5302034",NULL,NULL
"51119","PRAI KALALA","5302034",NULL,NULL
"51120","LULUNDILU","5302034",NULL,NULL
"51121","HARAY","5302034",NULL,NULL
"51122","PRAI WITU","5302035",NULL,NULL
"51123","KAKAHA","5302035",NULL,NULL
"51124","HAMBA WUTANG","5302035",NULL,NULL
"51125","KABANDA","5302035",NULL,NULL
"51126","PRAU RAMING","5302035",NULL,NULL
"51127","KURUWAKI","5302040",NULL,NULL
"51128","PAMBURU","5302040",NULL,NULL
"51129","KALIUDA","5302040",NULL,NULL
"51130","TANAMANANG","5302040",NULL,NULL
"51131","TAMMA","5302040",NULL,NULL
"51132","LAMBAKARA","5302040",NULL,NULL
"51133","PALANGGAI","5302040",NULL,NULL
"51134","LAINJANJI","5302041",NULL,NULL
"51135","LA TENA","5302041",NULL,NULL
"51136","LAI PANDAK","5302041",NULL,NULL
"51137","LUMBU MANGGIT","5302041",NULL,NULL
"51138","PARANDA","5302041",NULL,NULL
"51139","HADAKAMALI","5302041",NULL,NULL
"51140","W U L A","5302041",NULL,NULL
"51141","TAMBURI","5302051",NULL,NULL
"51142","LAI LANJANG","5302051",NULL,NULL
"51143","HANGGARORU","5302051",NULL,NULL
"51144","KABARU","5302051",NULL,NULL
"51145","HEIKATAPU","5302051",NULL,NULL
"51146","TANARAING","5302051",NULL,NULL
"51147","RINDI","5302051",NULL,NULL
"51148","KAYURI","5302051",NULL,NULL
"51149","LAIRURU","5302052",NULL,NULL
"51150","WATU PUDA","5302052",NULL,NULL
"51151","UMALULU","5302052",NULL,NULL
"51152","LUMBUKORE","5302052",NULL,NULL
"51153","WATU HADANG","5302052",NULL,NULL
"51154","MUTUNGGEDING","5302052",NULL,NULL
"51155","MATAWAI ATU","5302052",NULL,NULL
"51156","PATAWANG","5302052",NULL,NULL
"51157","WANGA","5302052",NULL,NULL
"51158","NGARU KANORU","5302052",NULL,NULL
"51159","KAMBATA TANA","5302060",NULL,NULL
"51160","MAU BOKUL","5302060",NULL,NULL
"51161","KADUMBUL","5302060",NULL,NULL
"51162","PALAKAHEMBI","5302060",NULL,NULL
"51163","WATUMBAKA","5302060",NULL,NULL
"51164","KAWANGU","5302060",NULL,NULL
"51165","LAINDEHA","5302060",NULL,NULL
"51166","WAIMBIDI","5302061",NULL,NULL
"51167","LUKU WINGIR","5302061",NULL,NULL
"51168","MARADA MUNDI","5302061",NULL,NULL
"51169","MAIDANG","5302061",NULL,NULL
"51170","LAI META","5302061",NULL,NULL
"51171","MAHU BOKUL","5302061",NULL,NULL
"51172","KAMALAPUTI","5302070",NULL,NULL
"51173","MATAWAI","5302070",NULL,NULL
"51174","HAMBALA","5302070",NULL,NULL
"51175","KAMBAJAWA","5302070",NULL,NULL
"51176","MBATAKAPIDU","5302070",NULL,NULL
"51177","PAMBOTANJARA","5302070",NULL,NULL
"51178","LUKU KAMARU","5302070",NULL,NULL
"51179","KIRITANA","5302071",NULL,NULL
"51180","MALUMBI","5302071",NULL,NULL
"51181","LAMBANAPU","5302071",NULL,NULL
"51182","MAULIRU","5302071",NULL,NULL
"51183","MAU HAU","5302071",NULL,NULL
"51184","KAMBANIRU","5302071",NULL,NULL
"51185","PRAILIU","5302071",NULL,NULL
"51186","WANGGA","5302071",NULL,NULL
"51187","RAMBANGARU","5302080",NULL,NULL
"51188","PRAI BAKUL","5302080",NULL,NULL
"51189","MBATAPUHU","5302080",NULL,NULL
"51190","WUNGA","5302080",NULL,NULL
"51191","N A P U","5302080",NULL,NULL
"51192","KADAHANG","5302080",NULL,NULL
"51193","KALAMBA","5302080",NULL,NULL
"51194","NDAPAYAMI","5302081",NULL,NULL
"51195","KUTA","5302081",NULL,NULL
"51196","HAMBA PRAING","5302081",NULL,NULL
"51197","MONDU","5302081",NULL,NULL
"51198","BOKONUSAN","5303100",NULL,NULL
